koi_disposition,koi_period,koi_depth,koi_duration,koi_ror,koi_model_snr
CANDIDATE,2.63595435,93.7,1.309,0.008651,9.2
CANDIDATE,5.3360574,54.7,3.877,0.00685,7.0
CANDIDATE,10.54841329,102.9,1.872,0.032654,11.7
CANDIDATE,133.6348207,420.9,1.584,0.018879,10.8
CANDIDATE,32.510844,361.9,3.254,0.017696,12.6
CANDIDATE,10.90752977,186.0,2.764,0.012591,11.8
CANDIDATE,10.5226374,68.9,3.864,0.008422,8.9
CANDIDATE,494.485085,385.3,3.905,0.018057,13.9
CANDIDATE,14.0545718,274.3,4.066,0.015078,11.6
CANDIDATE,6.86674226,47.2,4.216,0.006342,12.3
CANDIDATE,29.7681831,159.9,9.425,0.012509,13.2
CANDIDATE,36.7662364,579.5,3.305,0.021673,12.6
CANDIDATE,2.53742164,104.5,1.563,0.009301,12.8
CANDIDATE,62.596544,223.1,11.477,0.013638,15.5
CANDIDATE,15.5764061,257.1,5.382,0.015214,14.1
CANDIDATE,10.00506974,143.3,3.481,0.010975,11.4
CANDIDATE,36.2580749,380.3,5.917,0.019643,12.5
CANDIDATE,12.4326997,240.3,7.81,0.014003,11.5
CANDIDATE,30.9902997,321.5,9.454,0.01644,10.7
CANDIDATE,35.8754482,366.7,3.972,0.01767,12.6
CANDIDATE,4.32710579,84.1,3.872,0.008287,9.5
CANDIDATE,60.532988,467.5,7.086,0.020634,23.8
CANDIDATE,15.0617835,196.6,6.31,0.01273,12.1
CANDIDATE,17.9559673,137.0,6.237,0.014983,11.9
CANDIDATE,2.69339974,147.5,1.936,0.011019,8.7
CANDIDATE,10.43003118,120.0,2.029,0.010153,10.6
CANDIDATE,27.63714708,735.5,1.7277,0.026279,27.4
CANDIDATE,50.563697,50.5,5.381,0.007117,6.8
CANDIDATE,65.427645,319.0,9.404,0.016342,15.6
CANDIDATE,369.069345,945.9,5.832,0.036085,11.7
CANDIDATE,11.16622885,353.9,3.389,0.017052,13.6
CANDIDATE,23.1334494,456.3,3.602,0.025021,21.6
CANDIDATE,8.9539656,70.4,4.898,0.008108,12.2
CANDIDATE,13.7281373,106.6,5.304,0.010234,15.4
CANDIDATE,26.83771808,8512.0,1.6162,0.108646,101.4
CANDIDATE,3.53105835,310.8,1.778,0.231298,11.7
CANDIDATE,6.32589574,192.5,1.383,0.012726,8.8
CANDIDATE,11.9378354,246.0,4.652,0.014211,9.6
CANDIDATE,32.715906,135.7,10.79,0.010568,13.1
CANDIDATE,82.331756,283.2,8.664,0.015333,11.9
CANDIDATE,27.0965146,208.4,8.42,0.014451,16.4
CANDIDATE,11.5474983,115.5,6.684,0.010036,12.3
CANDIDATE,83.2664103,620.0,2.813,0.022432,10.9
CANDIDATE,11.8237228,212.7,8.518,0.014222,14.2
CANDIDATE,19.0689513,169.3,12.462,0.016821,19.1
CANDIDATE,6.2253374,108.6,4.388,0.010165,11.8
CANDIDATE,12.5014905,220.1,3.882,0.01375,10.8
CANDIDATE,40.6511021,136.4,11.282,0.011351,17.3
CANDIDATE,89.945828,335.6,2.286,0.016454,6.6
CANDIDATE,40.1454757,310.8,5.2,0.016638,5.2
CANDIDATE,1.048130894,191.8,5.6707,0.012888,5.2
CANDIDATE,17.6062701,146.2,6.134,0.013592,10.4
CANDIDATE,20.0679247,482.2,5.236,0.022842,13.8
CANDIDATE,541.92452,1504.2,21.4,0.046999,18.1
CANDIDATE,58.7701045,224.4,6.995,0.014204,13.2
CANDIDATE,6.685438,89.2,5.09,0.00991,9.7
CANDIDATE,8.5433774,75.1,6.149,0.008588,10.3
CANDIDATE,11.7201693,154.4,2.399,0.011486,7.5
CANDIDATE,11.5706005,211.9,3.073,0.013484,9.6
CANDIDATE,16.2953228,229.1,4.882,0.014432,12.9
CANDIDATE,8.5073512,209.5,2.266,0.01327,8.9
CANDIDATE,15.8283833,227.5,3.643,0.014403,9.8
CANDIDATE,4.7482669,35.6,4.947,0.005783,12.1
CANDIDATE,10.10404351,1322.4,1.0022,0.04465,39.5
CANDIDATE,13.9248005,195.2,5.016,0.012658,11.2
CANDIDATE,19.6001405,282.0,8.613,0.020442,19.7
CANDIDATE,34.08429351,3746.0,1.3521,0.358073,28.7
CANDIDATE,202.1168173,2701.2,4.683,0.057885,56.3
CANDIDATE,10.72725536,56197.0,1.7541,0.43892,160.5
CANDIDATE,2.508116,188.1,2.504,0.012819,18.3
CANDIDATE,16.0988294,160.2,5.686,0.011509,10.9
CANDIDATE,247.891041,956.6,18.363,0.028265,34.6
CANDIDATE,1.99469354,75.1,5.297,0.008287,8.9
CANDIDATE,164.950399,24493.0,30.86,0.154899,65.7
CANDIDATE,0.582895412,587.5,1.0528,0.053285,87.0
CANDIDATE,0.496069986,128.8,1.5568,0.010444,22.1
CANDIDATE,5.24088367,8531.2,3.3656,0.089386,385.7
CANDIDATE,6.13074243,146.1,2.84,0.013892,9.9
CANDIDATE,5.44085762,137.5,2.119,0.011602,9.3
CANDIDATE,6.714247798,32213.0,3.3304,0.16913,145.9
CANDIDATE,2.60720833,3149.7,2.6452,0.054153,185.3
CANDIDATE,17.7476059,877.0,5.066,0.277893,7.6
CANDIDATE,2.18565886,35.6,1.966,0.005433,11.1
CANDIDATE,3.52364689,74.2,3.439,0.007911,8.5
CANDIDATE,4.78850084,66.5,2.099,0.007424,7.2
CANDIDATE,141.73403059,7736.4,1.5851,0.102722,157.4
CANDIDATE,433.220461,725.1,2.725,0.024338,9.5
CANDIDATE,18.2572722,157.5,3.434,0.011442,17.3
CANDIDATE,2.38920105,23791.335898271922,3.15,0.28364628616454735,259.8950005434192
CANDIDATE,288.3128666,11181.0,5.419,0.099153,96.8
CANDIDATE,106.18732,266.1,10.29,0.01388,8.6
CANDIDATE,9.74765878,102.0,2.62,0.009733,11.6
CANDIDATE,309.89103,321.3,16.4,0.017056,10.7
CANDIDATE,1.803697292,69.7,1.5922,0.007829,25.8
CANDIDATE,1.013774136,33878.0,1.2774,0.43757,166.8
CANDIDATE,290.1401717,4836.0,2.1583,0.083972,69.1
CANDIDATE,1.72110057,29.7,1.922,0.005467,9.3
CANDIDATE,4.7425521,3583.0,1.11,0.063231,10.9
CANDIDATE,47.1096306,752.2,5.741,0.260165,35.1
CANDIDATE,18.577903,99.8,20.11,0.009226,6.6
CANDIDATE,0.968026356,212.7,0.7143,0.013644,32.6
CANDIDATE,10.57910009,329.3,1.4553,0.016983,17.9
CANDIDATE,5.0263815,77.2,4.384,0.008026,8.5
CANDIDATE,6.68231249,48.7,3.251,0.007642,12.3
CANDIDATE,66.119119,862.0,3.086,0.026737,9.8
CANDIDATE,0.982090079,5396.7,1.44892,0.369602,304.1
CANDIDATE,0.66682654,511.6,0.7847,0.024547,33.4
CANDIDATE,1.38680229,242.3,1.7065,0.131874,84.4
CANDIDATE,12.89623554,426.6,2.625,0.025283,32.9
CANDIDATE,2.52443998,45.8,2.369,0.006278,10.6
CANDIDATE,0.5374094,94.2,1.2039,0.008863,21.9
CANDIDATE,1.570592397,214.4,0.623,0.013623,29.7
CANDIDATE,6.422943288,261.4,1.0815,0.014946,30.6
CANDIDATE,1.306984786,302.1,1.194,0.163565,38.4
CANDIDATE,3.11141514,28.4,3.074,0.005008,8.3
CANDIDATE,0.352515897,168.2,1.0525,0.01191,38.0
CANDIDATE,0.339069751,53.2,1.1516,0.008785,38.2
CANDIDATE,0.619023176,77.9,1.496,0.008093,8.9
CANDIDATE,120.00336404,39596.0,3.3803,0.206779,131.1
CANDIDATE,141.608555,1263.1,7.685,0.032298,43.3
CANDIDATE,3.6092231,52.4,2.8,0.006716,4.4
CANDIDATE,11.4927112,291.5,7.764,0.227929,18.7
CANDIDATE,172.820248,549.3,7.343,0.021626,10.6
CANDIDATE,20.1890396,112.1,6.251,0.010011,15.0
CANDIDATE,7.3812344,104.5,2.802,0.00996,8.6
CANDIDATE,173.92851338,23791.335898271922,2.64,0.28364628616454735,259.8950005434192
CANDIDATE,305.0762469,4042.8,6.255,0.061965,113.4
CANDIDATE,3.76565247,92.4,1.557,0.009084,9.1
CANDIDATE,10.5994606,128.8,9.484,0.010994,11.2
CANDIDATE,0.592243731,3992.4,1.386,0.104857,303.8
CANDIDATE,399.37587,552.2,21.25,0.022256,11.9
CANDIDATE,41.88970036,1304.4,1.35,0.324673,20.9
CANDIDATE,1.236866732,187.2,1.242,0.018187,14.2
CANDIDATE,1.332035996,136.8,1.391,0.010635,12.6
CANDIDATE,0.716531851,78.9,0.655,0.009893,17.9
CANDIDATE,5.47715718,568.4,1.3849,0.021373,16.7
CANDIDATE,7.57299816,30.2,2.645,0.005049,10.9
CANDIDATE,4.64490141,106.4,2.456,0.009096,11.7
CANDIDATE,9.3210841,294.2,1.81,0.015846,6.1
CANDIDATE,7.55842923,361.1,2.91,0.018044,10.3
CANDIDATE,43.681309,258.0,12.37,0.014709,9.8
CANDIDATE,230.180357,3689.3,13.436,0.055626,64.0
CANDIDATE,55.7583803,132.7,2.497,0.010351,9.0
CANDIDATE,3.781123,90.4,8.15,0.008771,9.0
CANDIDATE,220.720142,862.5,8.186,0.026362,12.0
CANDIDATE,281.5921577,9312.0,5.673,0.092678,76.0
CANDIDATE,103.722152,296.9,6.061,0.015615,9.4
CANDIDATE,32.5474295,157.1,6.945,0.012273,11.3
CANDIDATE,411.8969,502.8,6.203,0.020929,8.5
CANDIDATE,127.671711,450.1,2.637,0.019212,8.0
CANDIDATE,115.23145073,23791.335898271922,2.01,0.28364628616454735,259.8950005434192
CANDIDATE,349.58811,373.3,5.052,0.016609,11.6
CANDIDATE,1.680254289,51633.0,12.585,0.226926,178.7
CANDIDATE,151.13008,358.0,3.49,0.017538,4.6
CANDIDATE,258.63797782,23791.335898271922,7.11,0.28364628616454735,259.8950005434192
CANDIDATE,628.15844,502.3,12.144,0.020507,14.7
CANDIDATE,263.90141,807.1,4.303,0.035056,11.0
CANDIDATE,18.7821603,77.2,5.573,0.008047,9.8
CANDIDATE,389.316341,2599.8,5.49,0.263929,34.7
CANDIDATE,3.98916186,318.0,1.913,0.015896,16.3
CANDIDATE,190.800788,287.6,8.082,0.015465,13.0
CANDIDATE,29.6094263,224.9,2.71,0.014742,10.8
CANDIDATE,161.537665,101.8,2.65,0.009261,5.9
CANDIDATE,209.967521,120.0,2.585,0.010162,7.1
CANDIDATE,369.73011,274.8,14.27,0.015262,9.6
CANDIDATE,21.3684341,492.8,1.18,0.020049,9.7
CANDIDATE,29.5632952,532.8,1.562,0.021017,10.4
CANDIDATE,181.81214,474.6,16.164,0.02023,21.3
CANDIDATE,435.50635,553.8,34.16,0.021393,8.2
CANDIDATE,525.560452,1196.0,2.327,0.030724,10.9
CANDIDATE,95.688682,453.8,6.465,0.019927,9.8
CANDIDATE,38.168652,90.6,5.086,0.008741,8.3
CANDIDATE,69.089357,475.1,6.207,0.019304,8.6
CANDIDATE,40.9882124,145.8,3.599,0.011238,11.3
CANDIDATE,138.333748,603.6,2.391,0.02258,8.4
CANDIDATE,22.4932751,152.0,3.172,0.011101,11.2
CANDIDATE,215.732414,208.2,1.915,0.013434,7.3
CANDIDATE,8.0906952,82.4,2.648,0.008151,8.1
CANDIDATE,188.954072,166.5,14.17,0.011886,10.9
CANDIDATE,579.81521,607.0,5.43,0.025631,7.9
CANDIDATE,19.12788374,23791.335898271922,2.0,0.28364628616454735,259.8950005434192
CANDIDATE,493.74242,506.1,5.685,0.02019,12.4
CANDIDATE,9.942228056,31068.0,2.45451,0.24062,1073.3
CANDIDATE,22.2903562,130.4,1.623,0.010324,8.1
CANDIDATE,55.180772,474.6,9.791,0.020178,11.5
CANDIDATE,84.6405853,784.0,2.657,0.024985,8.2
CANDIDATE,15.2024426,834.0,8.11,0.02523,4.0
CANDIDATE,110.089267,1018.0,1.575,0.029248,5.6
CANDIDATE,219.931324,641.0,4.818,0.023063,7.1
CANDIDATE,385.29212,218.5,19.417,0.013645,15.1
CANDIDATE,455.195496,293.6,3.565,0.015827,8.0
CANDIDATE,50.55398,199.7,6.159,0.012561,7.9
CANDIDATE,200.2350497,10812.0,23.612,0.100988,220.6
CANDIDATE,31.5034587,210.6,3.315,0.012966,8.6
CANDIDATE,22.2381062,104.2,2.68,0.009435,7.1
CANDIDATE,20.5477769,253.8,4.634,0.014482,12.1
CANDIDATE,180.4118581,4268.0,3.29,0.083414,33.2
CANDIDATE,392.47291,345.6,7.867,0.018505,12.2
CANDIDATE,581.729006,186.7,6.647,0.01253,8.6
CANDIDATE,56.001782,125.2,1.706,0.010573,7.2
CANDIDATE,69.932459,264.4,2.03,0.014575,8.4
CANDIDATE,535.93723,337.2,11.85,0.017502,8.8
CANDIDATE,313.051405,594.9,10.969,0.02246,39.5
CANDIDATE,18.9828305,49.1,6.303,0.006377,9.6
CANDIDATE,357.437578,272.3,15.903,0.015415,13.6
CANDIDATE,215.634356,148.0,15.097,0.011192,12.3
CANDIDATE,30.928898,203.3,3.436,0.014471,8.5
CANDIDATE,293.392635,518.8,3.661,0.020508,9.9
CANDIDATE,5.43361347,1421.0,1.0338,0.033746,17.9
CANDIDATE,47.82278681,23791.335898271922,1.19,0.28364628616454735,259.8950005434192
CANDIDATE,348.96347,585.2,13.84,0.023531,11.8
CANDIDATE,59.4037839,123.5,10.041,0.012476,17.0
CANDIDATE,43.581043,348.7,6.883,0.017259,8.7
CANDIDATE,327.063,1006.0,8.06,0.02929,8.8
CANDIDATE,651.07431,153.7,5.603,0.011226,7.1
CANDIDATE,49.1782244,449.0,5.8,0.019512,9.4
CANDIDATE,271.790292,318.4,2.944,0.016478,8.1
CANDIDATE,3.5645249,53.9,2.062,0.006634,8.0
CANDIDATE,48.2455501,60.5,1.375,0.007137,5.0
CANDIDATE,377.311149,804.0,3.33,0.026277,8.3
CANDIDATE,265.741374,273.4,18.078,0.015977,21.6
CANDIDATE,470.65357,985.0,3.458,0.028801,8.3
CANDIDATE,15.18575582,256.7,0.633,0.015424,11.8
CANDIDATE,59.14382117,23791.335898271922,1.74,0.28364628616454735,259.8950005434192
CANDIDATE,26.092284,122.4,6.623,0.010161,12.2
CANDIDATE,47.0628978,1647.0,1.545,0.04181,14.5
CANDIDATE,100.345648,372.3,7.939,0.018008,15.2
CANDIDATE,111.187116,110.8,3.569,0.010762,7.3
CANDIDATE,27.765596,147.6,19.49,0.011039,14.2
CANDIDATE,367.6758,699.5,23.5,0.024198,14.0
CANDIDATE,354.21154,821.3,18.594,0.025386,22.0
CANDIDATE,171.028691,394.2,11.784,0.018205,13.1
CANDIDATE,624.90338,249.0,12.169,0.014651,10.6
CANDIDATE,25.5338535,368.0,2.076,0.01702,8.3
CANDIDATE,339.18998,822.0,5.117,0.026027,7.6
CANDIDATE,349.73652,886.0,3.428,0.026683,6.0
CANDIDATE,436.18813,118.0,11.35,0.010045,8.7
CANDIDATE,21.1579573,215.9,4.706,0.014732,10.2
CANDIDATE,169.330666,532.7,2.6,0.021658,9.7
CANDIDATE,249.35154,1637.0,13.76,0.040458,8.2
CANDIDATE,371.56492,375.5,14.736,0.017835,16.2
CANDIDATE,546.53309,758.0,16.04,0.026123,12.3
CANDIDATE,364.63189,302.8,22.93,0.016329,13.3
CANDIDATE,330.738115,333.3,4.998,0.016511,8.7
CANDIDATE,78.876125,472.3,4.912,0.020017,8.1
CANDIDATE,444.04257,417.4,10.9,0.018717,7.4
CANDIDATE,211.330867,531.0,4.66,0.02104,7.5
CANDIDATE,105.5904748,292.4,2.188,0.017042,9.5
CANDIDATE,550.86514,346.5,14.548,0.016926,20.8
CANDIDATE,380.39474,603.0,10.775,0.022564,8.6
CANDIDATE,12.5747207,323.3,2.896,0.0171,10.5
CANDIDATE,33.3726538,618.4,3.663,0.022464,10.1
CANDIDATE,143.163697,390.3,4.854,0.023971,12.9
CANDIDATE,282.0309,782.0,14.69,0.02593,11.8
CANDIDATE,179.25465,272.4,22.35,0.015092,9.9
CANDIDATE,65.752109,382.5,6.854,0.01775,9.9
CANDIDATE,59.9655175,310.1,1.89,0.015933,5.5
CANDIDATE,112.951287,555.6,4.284,0.02164,7.3
CANDIDATE,103.363691,359.1,6.012,0.017948,9.4
CANDIDATE,276.879492,1762.0,3.779,0.11064,10.4
CANDIDATE,418.04355,481.6,10.777,0.02299,10.8
CANDIDATE,370.05918,669.8,11.86,0.023161,8.6
CANDIDATE,19.4534296,149.0,4.873,0.011255,9.8
CANDIDATE,232.916142,64.8,7.037,0.007353,8.5
CANDIDATE,44.7055876,471.8,6.262,0.70871,12.0
CANDIDATE,57.3888262,344.4,3.543,0.020101,11.9
CANDIDATE,126.51457638,23791.335898271922,2.15,0.28364628616454735,259.8950005434192
CANDIDATE,14.5168151,86.0,5.796,0.008853,11.7
CANDIDATE,359.98653,671.0,3.866,0.0238,5.6
CANDIDATE,573.23826,470.1,2.641,0.019438,6.8
CANDIDATE,314.765374,732.0,3.325,0.024308,7.5
CANDIDATE,438.98396,745.2,9.62,0.025486,14.0
CANDIDATE,288.07937,991.0,3.161,0.028528,7.6
CANDIDATE,198.895864,1779.0,4.193,0.037706,13.0
CANDIDATE,52.69092296,23791.335898271922,2.31,0.28364628616454735,259.8950005434192
CANDIDATE,37.71508287,23791.335898271922,1.8,0.28364628616454735,259.8950005434192
CANDIDATE,5.1779065,129.5,5.366,0.010359,9.5
CANDIDATE,474.22897,475.2,13.05,0.019837,7.2
CANDIDATE,371.50631,992.0,8.854,0.028498,14.1
CANDIDATE,117.26808432,23791.335898271922,2.2,0.28364628616454735,259.8950005434192
CANDIDATE,62.312419,123.0,5.561,0.010025,9.1
CANDIDATE,426.942225,1209.0,3.965,0.031713,11.8
CANDIDATE,83.499618,501.0,16.03,0.020322,16.1
CANDIDATE,91.507044,539.0,5.019,0.020947,12.4
CANDIDATE,188.664098,960.0,5.179,0.027569,9.4
CANDIDATE,75.636309,174.6,2.588,0.01218,6.0
CANDIDATE,492.23808,676.8,12.53,0.023522,13.2
CANDIDATE,198.6004,300.8,3.53,0.016695,9.8
CANDIDATE,5.71966537,19.1,3.938,0.004029,11.3
CANDIDATE,201.621794,480.0,3.172,0.020086,6.8
CANDIDATE,24.6777128,131.3,5.088,0.010928,9.0
CANDIDATE,113.05980069,23791.335898271922,19.03,0.28364628616454735,259.8950005434192
CANDIDATE,54.6957124,1096.0,6.89,0.039718,12.4
CANDIDATE,169.84787744,23791.335898271922,2.82,0.28364628616454735,259.8950005434192
CANDIDATE,284.699924,371.1,3.709,0.017795,7.6
CANDIDATE,402.20969,472.5,5.298,0.01975,9.5
CANDIDATE,584.55603,346.7,3.671,0.016922,10.0
CANDIDATE,70.31252504,23791.335898271922,13.66,0.28364628616454735,259.8950005434192
CANDIDATE,69.775633,140.9,9.205,0.011049,9.7
CANDIDATE,58.5029431,117.0,1.633,0.010009,7.0
CANDIDATE,415.748785,463.7,3.313,0.019329,9.2
CANDIDATE,24.1527864,78.1,4.451,0.008131,9.3
CANDIDATE,11.1734401,61.3,4.545,0.007326,9.0
CANDIDATE,428.379308,386.6,4.066,0.019261,7.4
CANDIDATE,392.72811,499.7,12.48,0.020827,12.0
CANDIDATE,374.05697,961.1,22.53,0.027834,20.6
CANDIDATE,339.633833,517.8,8.859,0.020722,12.0
CANDIDATE,140.884533,158.0,10.245,0.011447,16.4
CANDIDATE,100.494129,57.6,2.679,0.006966,6.9
CANDIDATE,182.453195,184.0,2.721,0.012479,5.2
CANDIDATE,383.26217,448.4,4.84,0.018923,11.0
CANDIDATE,178.266978,1857.0,5.276,0.047601,12.5
CANDIDATE,30.9771151,125.0,3.188,0.010402,6.8
CANDIDATE,19.11280242,23791.335898271922,1.58,0.28364628616454735,259.8950005434192
CANDIDATE,14.2673439,217.5,3.171,0.013275,9.0
CANDIDATE,360.64485255,23791.335898271922,11.19,0.28364628616454735,259.8950005434192
CANDIDATE,541.04472,181.5,12.47,0.01238,8.8
CANDIDATE,514.271499,688.9,3.46,0.024231,9.0
CANDIDATE,571.14302,531.3,10.06,0.021513,8.5
CANDIDATE,540.39267,1780.0,9.233,0.038802,15.1
CANDIDATE,190.905243,227.1,2.529,0.014009,7.4
CANDIDATE,20.5142642,153.2,3.524,0.011132,9.0
CANDIDATE,495.854189,548.6,8.65,0.021121,10.9
CANDIDATE,318.25858,756.0,4.39,0.02448,6.0
CANDIDATE,184.883155,304.1,3.025,0.015929,9.9
CANDIDATE,11.006795,146.4,5.112,0.011693,10.9
CANDIDATE,177.37583,459.7,21.14,0.019514,12.4
CANDIDATE,366.55705,582.5,11.62,0.021866,10.2
CANDIDATE,39.42516213,23791.335898271922,2.18,0.28364628616454735,259.8950005434192
CANDIDATE,124.887214,176.5,8.599,0.013187,13.3
CANDIDATE,295.958914,464.1,4.244,0.019401,17.5
CANDIDATE,120.938669,782.1,8.818,0.025231,15.0
CANDIDATE,362.22202,52.5,14.29,0.006892,14.6
CANDIDATE,631.99116,345.6,2.99,0.016903,7.2
CANDIDATE,557.92882,262.2,4.788,0.014746,8.1
CANDIDATE,77.51257,1510.0,3.15,71.139206,5.8
CANDIDATE,46.969389,1875.0,1.944,0.039755,7.1
CANDIDATE,206.801125,716.0,6.6,0.025882,16.7
CANDIDATE,14.0019064,376.1,4.257,0.025298,11.6
CANDIDATE,525.757041,830.2,4.995,0.025799,14.4
CANDIDATE,313.82752,168.0,4.187,0.01184,8.7
CANDIDATE,236.09799849,23791.335898271922,3.65,0.28364628616454735,259.8950005434192
CANDIDATE,425.593391,237.6,3.815,0.014323,6.5
CANDIDATE,43.08410127,23791.335898271922,1.38,0.28364628616454735,259.8950005434192
CANDIDATE,237.819002,614.2,11.324,0.022527,15.4
CANDIDATE,581.87357,905.6,14.64,0.027362,12.5
CANDIDATE,15.9961296,500.7,1.656,0.020119,10.7
CANDIDATE,213.63312404,23791.335898271922,2.54,0.28364628616454735,259.8950005434192
CANDIDATE,7.62210397,146.1,1.902,0.011018,9.2
CANDIDATE,0.9886684,126.6,2.023,0.010507,8.7
CANDIDATE,14.5555096,725.0,2.07,0.025166,8.1
CANDIDATE,114.12716,974.0,1.719,0.030705,6.3
CANDIDATE,17.0497376,478.6,3.271,0.028101,6.4
CANDIDATE,2.64181261,70.0,2.127,0.007917,12.7
CANDIDATE,583.8531,491.0,5.09,0.021006,5.4
CANDIDATE,72.782432,245.8,3.726,0.014005,8.5
CANDIDATE,10.552241908,954.0,2.7355,0.027406,12.3
CANDIDATE,440.171272,783.5,12.217,0.032546,38.0
CANDIDATE,37.537859,269.0,6.513,0.014979,8.2
CANDIDATE,474.96952,595.0,4.58,0.02321,6.4
CANDIDATE,74.624063,346.9,8.881,0.017122,11.0
CANDIDATE,416.9504,479.8,4.026,0.025788,6.9
CANDIDATE,574.65297,725.0,4.37,0.025444,7.4
CANDIDATE,21.9578446,96.6,1.038,0.008868,6.7
CANDIDATE,373.41509,1806.0,6.617,0.038118,10.0
CANDIDATE,107.904526,249.4,2.053,0.014396,6.1
CANDIDATE,282.029084,312.8,4.686,0.016613,8.1
CANDIDATE,3.1318392,159.9,1.632,0.011821,6.0
CANDIDATE,207.767894,320.6,5.21,0.017454,7.7
CANDIDATE,82.508054,351.9,3.806,0.016621,11.4
CANDIDATE,113.083522,130.7,10.315,0.0104,13.0
CANDIDATE,381.37504,286.5,16.57,0.015559,11.8
CANDIDATE,529.39169,319.9,10.869,0.016075,12.1
CANDIDATE,495.51899,297.6,3.592,0.016489,6.6
CANDIDATE,388.048463,149.6,3.456,0.011183,8.3
CANDIDATE,34.0269868,361.7,1.586,0.017904,6.2
CANDIDATE,173.219879,239.5,1.875,0.014561,5.7
CANDIDATE,511.882,610.0,4.822,0.023257,6.5
CANDIDATE,96.16705,270.7,2.775,0.014748,7.2
CANDIDATE,208.800733,594.0,1.964,0.022565,4.9
CANDIDATE,113.71363032,23791.335898271922,2.45,0.28364628616454735,259.8950005434192
CANDIDATE,17.634272,76.7,1.387,0.00782,9.7
CANDIDATE,208.047137,287.5,3.22,0.015645,6.9
CANDIDATE,30.561533,585.7,2.227,0.021046,6.9
CANDIDATE,292.09809,528.8,14.43,0.021637,11.4
CANDIDATE,578.21623,120.6,2.707,0.009991,3.5
CANDIDATE,56.648588,648.9,4.534,0.025661,11.8
CANDIDATE,53.554546,127.6,5.533,0.010812,8.9
CANDIDATE,119.079642,422.5,16.268,0.018231,18.0
CANDIDATE,20.5858591,260.2,3.069,0.015877,6.6
CANDIDATE,113.573945,249.6,3.007,0.014147,7.8
CANDIDATE,542.91133,750.1,15.9,0.025176,13.1
CANDIDATE,287.75613,1987.0,5.487,0.039865,6.6
CANDIDATE,189.961729,699.9,12.46,0.023873,11.9
CANDIDATE,202.18722766,23791.335898271922,2.77,0.28364628616454735,259.8950005434192
