koi_disposition,koi_period,koi_depth,koi_duration,koi_ror,koi_model_snr
CANDIDATE,12.26708306,23791.335898271922,2.7,0.28364628616454735,259.8950005434192
CANDIDATE,6.33342309,123.3,3.46,0.113908,7.5
CANDIDATE,5.522479,33.1,2.666,0.005574,8.6
CANDIDATE,9.4588054,270.0,3.66,0.01527,8.6
CANDIDATE,71.008017,170.2,5.395,0.011971,6.6
CANDIDATE,2.90805147,103.1,2.812,0.01017,8.3
CANDIDATE,2.56271232,29.4,2.163,0.004923,8.2
CANDIDATE,15.08186,81.6,4.004,0.008867,7.1
CANDIDATE,2.44693823,26.4,0.954,0.00495,9.0
CANDIDATE,13.05609,170.8,3.498,0.011992,10.8
CANDIDATE,3.64049242,42.1,1.194,0.005936,9.5
CANDIDATE,5.1581317,37.9,7.773,0.005502,13.0
CANDIDATE,25.9136674,109.7,10.498,0.013137,16.1
CANDIDATE,6.96197304,151.3,2.806,0.010933,8.8
CANDIDATE,7.8935324,47.6,3.444,0.006404,8.3
CANDIDATE,1.320499473,204.0,1.184,0.012893,12.0
CANDIDATE,13.1538409,104.6,11.56,0.009369,10.6
CANDIDATE,36.0484798,127.6,5.763,0.01029,8.5
CANDIDATE,4.2742605,263.8,2.687,0.015001,11.4
CANDIDATE,27.556452,289.2,8.23,0.015347,6.7
CANDIDATE,566.28176,1200.0,20.39,0.031803,8.9
CANDIDATE,0.52740121,1316.0,4.807,0.033391,31.1
CANDIDATE,1.400903699,136.5,0.883,0.0109,9.8
CANDIDATE,17.3816224,59099.0,2.73456,0.238323,1149.7
CANDIDATE,28.655498,173.6,8.58,0.01209,10.1
CANDIDATE,13.4450174,196.2,2.118,0.013056,8.3
CANDIDATE,26.1556767,295.0,1.542,0.015481,7.0
CANDIDATE,4.60687717,258.7,2.295,0.01465,7.5
CANDIDATE,502.20642,447.9,9.39,0.027256,7.1
CANDIDATE,8.3613732,104.7,3.649,0.009364,9.5
CANDIDATE,10.5113779,29.9,4.74,0.00507,8.8
CANDIDATE,1.58487898,42.9,1.791,0.006011,9.3
CANDIDATE,20.9525604,232.9,3.986,0.01516,9.8
CANDIDATE,3.72920972,14.4,5.012,0.003585,9.6
CANDIDATE,5.704593,129.9,1.149,0.010452,8.5
CANDIDATE,1.36752316,61.0,1.208,0.007198,11.7
CANDIDATE,1.9997244,85.1,1.976,0.008536,8.9
CANDIDATE,14.137062,393.0,2.264,0.017714,7.5
CANDIDATE,4.78113942,105.8,2.733,0.009326,9.6
CANDIDATE,7.18864064,133.5,2.364,0.010693,9.3
CANDIDATE,27.122801,234.7,5.255,0.014111,8.1
CANDIDATE,5.62241111,464.1,1.185,0.019835,8.5
CANDIDATE,11.2901559,163.8,10.475,0.012221,8.6
CANDIDATE,28.24753303,23791.335898271922,13.2,0.28364628616454735,259.8950005434192
CANDIDATE,7.1356633,255.5,1.789,0.015893,9.8
CANDIDATE,14.5909249,146.9,1.591,0.011062,6.3
CANDIDATE,11.8496351,183.8,3.319,0.012962,9.6
CANDIDATE,455.62395,1112.1,13.07,0.030751,14.0
CANDIDATE,1.75173647,68.4,5.122,0.008072,10.2
CANDIDATE,407.14656,82.3,23.26,0.008994,8.2
CANDIDATE,487.83894,453.3,32.77,0.019229,8.8
CANDIDATE,6.853888,653.8,2.561,0.023359,8.2
CANDIDATE,7.34672485,143.0,2.136,0.010778,10.1
CANDIDATE,6.933574,276.7,2.43,0.015042,8.0
CANDIDATE,0.673141323,229.5,0.921,0.013791,10.5
CANDIDATE,8.60965352,63.2,2.218,0.007199,9.9
CANDIDATE,13.8911152,204.9,5.062,0.013015,10.3
CANDIDATE,6.76890076,123.1,3.616,0.010077,10.8
CANDIDATE,1.96134311,207.8,11.856,0.173014,59.5
CANDIDATE,486.77832,370.8,15.29,0.017214,10.4
CANDIDATE,28.2682167,197.0,1.355,0.01329,6.0
CANDIDATE,1.6037058,32.8,9.067,0.005632,22.4
CANDIDATE,0.70965042,223.4,1.318,0.013629,9.4
CANDIDATE,3.62657392,98.5,1.791,0.009052,10.7
CANDIDATE,0.902403563,4759.5,1.7129,0.074796,220.3
CANDIDATE,8.7998722,270.3,1.153,0.014814,7.4
CANDIDATE,6.87778029,124.0,3.199,0.01024,10.1
CANDIDATE,12.9489256,331.0,2.162,0.016341,7.2
CANDIDATE,130.235324,750.1,5.678,0.024722,9.7
CANDIDATE,17.1677675,335.1,2.975,0.016943,7.4
CANDIDATE,8.50207749,117.3,3.057,0.009619,10.5
CANDIDATE,1.322475635,997.3,5.307,0.234504,53.9
CANDIDATE,3.773744,85.2,15.2,0.010794,5.7
CANDIDATE,18.1772927,213.1,4.703,0.013378,7.9
CANDIDATE,3.09872834,248.0,1.89,0.014297,10.1
CANDIDATE,19.9310602,97.9,8.48,0.008906,14.2
CANDIDATE,0.813998812,183.4,0.675,0.012555,13.7
CANDIDATE,14.7639145,162.5,3.14,0.01158,7.7
CANDIDATE,1.118510435,72.7,1.111,0.00789,9.9
CANDIDATE,2.64185268,149.8,1.76,0.011112,7.9
CANDIDATE,2.54031121,173.3,1.83,0.012081,10.1
CANDIDATE,1.371587993,456.1,12.901,0.028042,43.3
CANDIDATE,5.89773974,77.9,2.243,0.008134,8.1
CANDIDATE,1.74145041,370.6,1.712,0.017531,10.9
CANDIDATE,20.2944118,453.9,0.357,7.728274,5.6
CANDIDATE,17.9908273,660.0,1.436,0.022928,10.9
CANDIDATE,198.11309,53.3,15.59,0.006707,8.3
CANDIDATE,5.70509519,283.6,1.58,0.015647,9.2
CANDIDATE,129.847318,198.4,13.057,0.012907,11.1
CANDIDATE,0.8867443,23791.335898271922,3.16,0.28364628616454735,259.8950005434192
CANDIDATE,2.28494301,161.8,1.01,0.01156,10.6
CANDIDATE,439.21978,342.3,9.392,0.017205,10.3
CANDIDATE,22.2548897,83.8,13.454,0.008284,11.8
CANDIDATE,1.01485981,243.0,1.65,0.014362,8.4
CANDIDATE,15.3902613,76.8,3.431,0.008048,9.4
CANDIDATE,279.036565,395.2,31.92,0.217619,31.7
CANDIDATE,26.8552365,194.2,2.185,0.014325,6.7
CANDIDATE,16.2347636,115.5,4.2,0.009904,10.7
CANDIDATE,2.3518268,576.6,5.797,0.255735,24.5
CANDIDATE,3.57944367,117.2,1.869,0.009952,8.5
CANDIDATE,8.2553499,54.5,3.959,0.00834,10.0
CANDIDATE,10.6982275,246.0,3.198,0.014411,9.1
CANDIDATE,7.20558084,58.0,2.997,0.007176,8.7
CANDIDATE,392.50115,391.2,9.88,0.017596,8.9
CANDIDATE,5.29655591,135.4,3.93,0.010809,9.3
CANDIDATE,8.8324193,74.1,2.252,0.007933,8.1
CANDIDATE,5.88836941,119.9,1.05,0.01018,8.3
CANDIDATE,521.10826,244.7,18.36,0.014478,8.7
CANDIDATE,3.39401963,98.4,2.984,0.009127,10.0
CANDIDATE,5.52507406,61.5,2.565,0.007094,9.8
CANDIDATE,3.226232203,36.3,0.4022,0.006444,9.9
CANDIDATE,2.352446342,32.5,1.6802,0.005663,7.2
CANDIDATE,3.90735046,109.3,2.896,0.009441,10.0
CANDIDATE,377.501257,541.4,11.98,0.021072,13.9
CANDIDATE,7.1969168,47.1,4.525,0.006392,10.4
CANDIDATE,0.947554749,65.4,1.097,0.00734,12.4
CANDIDATE,50.271927,574.5,6.073,0.022157,9.3
CANDIDATE,128.208643,212.2,2.745,0.014778,8.9
CANDIDATE,6.63448023,71.2,3.603,0.007791,10.3
CANDIDATE,1.002591901,143.2,1.247,0.010829,11.1
CANDIDATE,3.37116682,71.4,4.708,0.007721,9.8
CANDIDATE,6.613671,32.8,4.211,0.005244,10.2
CANDIDATE,1.48062814,62.5,2.898,0.007436,10.3
CANDIDATE,2.68814059,145.2,1.12,0.011448,9.1
CANDIDATE,97.991569,126.8,4.665,0.011037,9.0
CANDIDATE,1.057080807,60.6,1.82,0.009363,11.3
CANDIDATE,317.062416,442.9,7.438,0.020361,9.8
CANDIDATE,13.4959496,253.6,2.085,0.014581,7.3
CANDIDATE,43.2675604,69.1,8.331,0.008532,10.0
CANDIDATE,11.3251153,297.2,2.126,0.015813,7.0
CANDIDATE,16.9163386,64.2,2.521,0.007691,6.3
CANDIDATE,37.0200232,581.0,1.421,0.022145,6.6
CANDIDATE,0.565713361,86.4,0.954,0.008445,11.6
CANDIDATE,82.97062172,23791.335898271922,8.22,0.28364628616454735,259.8950005434192
CANDIDATE,5.22422449,23791.335898271922,4.56,0.28364628616454735,259.8950005434192
CANDIDATE,22.50053441,23791.335898271922,7.44,0.28364628616454735,259.8950005434192
CANDIDATE,4.88698386,125.4,1.127,0.0109,10.1
CANDIDATE,8.47484677,217.8,2.067,0.015752,9.7
CANDIDATE,13.56092626,23791.335898271922,2.53,0.28364628616454735,259.8950005434192
CANDIDATE,34.0357766,386.6,3.849,0.019173,9.6
CANDIDATE,42.48452259,23791.335898271922,4.16,0.28364628616454735,259.8950005434192
CANDIDATE,4.74701479,3622.0,2.464,63.561352,10.1
CANDIDATE,1.96682825,214.3,1.645,0.01358,9.5
CANDIDATE,4.237447181,350.1,0.3792,0.020826,11.1
CANDIDATE,4.0953585,226.8,44.35,0.041799,60.2
CANDIDATE,0.92623983,411.4,1.267,0.018003,9.1
CANDIDATE,0.875197345,0.0,0.052,0.003712,0.0
CANDIDATE,13.2298203,157.8,3.566,0.011692,10.0
CANDIDATE,3.71840884,77.2,3.611,0.008047,9.6
CANDIDATE,5.32737192,107.7,2.226,0.009419,6.8
CANDIDATE,5.90260586,337.7,1.832,0.01638,8.2
CANDIDATE,22.80265,53.1,19.34,0.006509,11.8
CANDIDATE,29.9315174,353.0,2.53,0.017879,5.6
CANDIDATE,0.602277579,34.6,2.38,0.005841,26.7
CANDIDATE,27.2173855,155.9,3.268,0.012067,6.7
CANDIDATE,6.27651592,166.0,1.973,0.011632,8.9
CANDIDATE,16.214474,161.7,4.149,0.012247,9.4
CANDIDATE,0.9951412,101.7,5.588,0.018188,17.6
CANDIDATE,43.535891,576.6,4.712,0.021864,13.9
CANDIDATE,4.7368156,35.3,2.84,0.005463,6.9
CANDIDATE,40.7698541,239.8,2.997,0.014137,8.8
CANDIDATE,129.222771,445.3,7.272,0.022805,12.0
CANDIDATE,5.01880305,98.7,1.823,0.009155,10.3
CANDIDATE,23.59919017,23791.335898271922,2.05,0.28364628616454735,259.8950005434192
CANDIDATE,299.70688,230.7,15.39,0.013829,8.6
CANDIDATE,14.461834,80.2,7.156,0.008045,9.0
CANDIDATE,4.48538145,168.1,2.297,0.011912,8.2
CANDIDATE,4.84847245,554.7,0.874,0.021308,11.4
CANDIDATE,11.8436119,199.3,6.044,0.012914,10.4
CANDIDATE,4.88446644,221.0,2.057,0.014899,9.1
CANDIDATE,8.9772888,97.5,4.72,0.009644,10.3
CANDIDATE,3.03359398,95.6,4.026,0.008811,12.3
CANDIDATE,21.9139549,584.4,3.271,0.226556,11.8
CANDIDATE,9.3888216,192.7,4.154,0.154393,9.6
CANDIDATE,2.6528082,153.1,2.297,0.011494,9.8
CANDIDATE,2.43135542,123.6,1.401,0.010274,9.3
CANDIDATE,12.54474243,263.1,1.24,0.014829,10.8
CANDIDATE,3.07551068,46.1,1.683,0.006171,10.1
CANDIDATE,6.29340543,96.4,3.024,0.009164,8.7
CANDIDATE,7.7021729,74.6,3.987,0.008061,9.5
CANDIDATE,2.52557582,35.4,2.32,0.005487,10.7
CANDIDATE,8.2927558,103.3,4.784,0.009775,8.4
CANDIDATE,22.786522,228.3,2.197,0.014069,7.9
CANDIDATE,1.284241817,166.5,1.965,0.011768,13.3
CANDIDATE,15.9474242,191.7,1.127,0.012609,6.5
CANDIDATE,50.0122,210.4,3.426,0.01348,8.3
CANDIDATE,5.60682001,150.7,2.714,0.011169,9.9
CANDIDATE,3.17796408,47.7,0.542,0.00811,6.0
CANDIDATE,3.66520844,65.8,3.308,0.007315,10.3
CANDIDATE,3.05293416,227.5,2.155,0.013736,10.1
CANDIDATE,12.834857,293.9,2.092,0.015581,9.4
CANDIDATE,36.2530992,152.1,4.73,0.012116,8.3
CANDIDATE,4.02321842,81.2,2.162,0.008289,9.8
CANDIDATE,7.5017934,134.8,4.271,0.010735,9.8
CANDIDATE,0.912351255,111.8,1.072,0.012879,9.1
CANDIDATE,12.4701111,89.7,3.616,0.008943,9.3
CANDIDATE,5.8229815,281.6,2.8,0.015533,8.1
CANDIDATE,0.576732089,35.4,1.856,0.005496,9.1
CANDIDATE,10.9279755,71.5,2.486,0.007748,7.3
CANDIDATE,7.918267,83.7,3.478,0.008395,8.4
CANDIDATE,10.2170589,121.3,2.259,0.010155,7.9
CANDIDATE,86.95432088,23791.335898271922,12.11,0.28364628616454735,259.8950005434192
CANDIDATE,27.5837778,202.5,1.516,0.012769,8.5
CANDIDATE,3.14735789,51.8,3.643,0.006417,9.3
CANDIDATE,2.61090223,222.5,1.976,0.015351,10.7
CANDIDATE,17.6637979,67.9,6.194,0.008026,9.7
CANDIDATE,4.02664625,30.0,3.771,0.005015,8.9
CANDIDATE,5.1777226,41.7,8.275,0.005867,6.1
CANDIDATE,9.48814747,47.9,1.163,0.006578,11.1
CANDIDATE,5.06993245,93.6,3.241,0.00895,11.6
CANDIDATE,9.78184193,23791.335898271922,2.3,0.28364628616454735,259.8950005434192
CANDIDATE,8.1770751,44.3,4.608,0.006261,10.6
CANDIDATE,569.45051,425.4,9.63,0.018909,8.2
CANDIDATE,4.84505985,298.4,2.078,0.019781,10.7
CANDIDATE,623.70774,250.9,6.688,0.01465,10.2
CANDIDATE,10.95210361,23791.335898271922,1.5,0.28364628616454735,259.8950005434192
CANDIDATE,2.70581614,46.9,6.56,0.00656,41.8
CANDIDATE,3.84615171,137.1,2.24,0.010763,9.3
CANDIDATE,1.28940823,32.1,3.652,0.005428,10.3
CANDIDATE,498.27269,534.0,8.92,0.020824,6.6
CANDIDATE,11.0495766,102.8,2.13,0.009266,5.7
CANDIDATE,13.8086331,207.1,3.613,0.013064,9.0
CANDIDATE,4.25907841,28.1,4.513,0.004852,11.5
CANDIDATE,64.1983721,248.2,0.934,0.014753,6.8
CANDIDATE,82.78482,190.4,7.52,0.013391,8.4
CANDIDATE,2.4376438,27.1,1.587,0.004757,8.8
CANDIDATE,0.721522907,22528.0,1.4521,0.161792,815.3
CANDIDATE,19.1644498,63.8,3.553,0.007503,8.9
CANDIDATE,4.15736472,200.7,2.217,0.012759,11.2
CANDIDATE,2.012094,74.8,2.157,0.00782,9.1
CANDIDATE,9.4767057,230.5,3.893,0.013848,8.6
CANDIDATE,6.65171459,151.5,2.325,0.011219,10.0
CANDIDATE,208.54335,614.6,9.851,0.022302,10.4
CANDIDATE,17.7189786,176.8,4.102,0.011983,9.7
CANDIDATE,5.0395851,70.1,4.556,0.007685,9.6
CANDIDATE,7.64370363,70.9,2.738,0.008476,13.2
CANDIDATE,5.11683678,161.4,3.119,0.011703,9.2
CANDIDATE,16.1191449,262.2,3.039,0.015667,8.2
CANDIDATE,17.9925973,198.5,2.762,0.013684,8.7
CANDIDATE,74.371666,102.8,12.59,0.009895,12.1
CANDIDATE,19.164111,215.9,2.773,0.015058,8.1
CANDIDATE,13.5164708,140.1,2.628,0.010754,7.1
CANDIDATE,4.83014159,192.0,0.957,0.012676,11.7
CANDIDATE,2.41194057,67.3,1.787,0.007779,10.6
CANDIDATE,0.800263219,170.5,0.729,0.011898,13.2
CANDIDATE,441.17369,702.0,14.82,0.024204,11.5
CANDIDATE,19.2532128,219.3,1.674,0.013663,7.4
CANDIDATE,14.1011023,108.2,4.513,0.0096,8.1
CANDIDATE,1.817079849,204.6,0.889,0.013225,10.8
CANDIDATE,5.15998178,412.4,3.356,0.326958,9.9
CANDIDATE,23.3787733,76.0,6.76,0.008025,8.1
CANDIDATE,15.09984259,484.8,0.222,0.057838,6.7
CANDIDATE,15.3416245,269.6,2.126,0.014618,9.2
CANDIDATE,21.980467,96.0,4.78,0.009047,10.1
CANDIDATE,7.23524221,60.0,2.685,0.007012,15.2
CANDIDATE,10.72900793,404.3,0.696,0.018606,10.1
CANDIDATE,8.19619768,197.4,2.109,0.014232,9.3
CANDIDATE,5.215752,46.8,1.13,0.00678,5.1
CANDIDATE,10.0714369,49.5,6.891,0.00645,10.8
CANDIDATE,4.37198905,103.7,2.177,0.009309,9.9
CANDIDATE,6.72876606,117.4,2.277,0.010286,7.8
CANDIDATE,3.09383248,373.7,1.576,0.017764,9.7
CANDIDATE,14.05652256,23791.335898271922,2.56,0.28364628616454735,259.8950005434192
CANDIDATE,315.07717192,23791.335898271922,10.31,0.28364628616454735,259.8950005434192
CANDIDATE,8.0018897,102.7,3.425,0.009431,9.8
CANDIDATE,383.85362,422.9,9.76,0.019659,7.5
CANDIDATE,2.564012541,2551.9,0.9433,0.046631,5.3
CANDIDATE,5.21395046,78.5,3.188,0.008015,8.6
CANDIDATE,24.996068,621.7,5.623,0.023016,9.4
CANDIDATE,8.9429645,233.5,1.803,0.013687,7.2
CANDIDATE,2.405625303,163.5,0.6283,0.012218,12.0
CANDIDATE,0.7735301,185.4,1.335,0.012694,14.2
CANDIDATE,2.42186898,23791.335898271922,6.22,0.28364628616454735,259.8950005434192
CANDIDATE,0.839907158,119.6,1.019,0.009904,10.7
CANDIDATE,1.7613778,359.3,1.355,0.017585,10.5
CANDIDATE,11.7728146,77.1,4.132,0.008052,9.9
CANDIDATE,2.46506501,39.8,6.218,0.006079,10.3
CANDIDATE,1.758599866,237.8,0.2729,0.020185,11.9
CANDIDATE,14.1573717,130.0,3.786,0.010471,9.3
CANDIDATE,1.291964282,28640.0,1.8378,0.157434,45.8
CANDIDATE,37.4646974,51.6,4.954,0.006627,10.3
CANDIDATE,6.31915999,34.4,3.465,0.005591,9.8
CANDIDATE,2.58393841,49.4,2.169,0.006485,8.5
CANDIDATE,6.5595368,26.3,4.324,0.004742,10.1
CANDIDATE,31.5322987,106.4,3.49,0.00923,7.8
CANDIDATE,14.7510068,381.1,2.25,0.019469,9.5
CANDIDATE,54.54312996,23791.335898271922,7.03,0.28364628616454735,259.8950005434192
CANDIDATE,12.9284553,297.9,2.49,0.015708,8.2
CANDIDATE,4.02018903,18.5,3.616,0.004022,14.4
CANDIDATE,3.33930957,91.3,2.597,0.010966,10.7
CANDIDATE,4.29251656,249.5,4.254,0.034481,11.0
CANDIDATE,4.98792404,346.2,1.618,0.016879,9.7
CANDIDATE,5.68325648,44.6,1.778,0.006922,10.0
CANDIDATE,91.649983,193.6,10.294,0.012908,8.7
CANDIDATE,541.742985,1038.6,10.47,0.029681,25.9
CANDIDATE,44.113873,196.3,3.956,0.01296,6.6
CANDIDATE,482.62011,324.0,12.86,0.016595,8.1
CANDIDATE,10.1551587,141.6,1.802,0.010784,6.8
CANDIDATE,0.708965461,87.2,3.946,0.008974,13.1
CANDIDATE,11.76872507,23791.335898271922,1.11,0.28364628616454735,259.8950005434192
CANDIDATE,608.20572,554.2,13.63,0.02065,11.3
CANDIDATE,7.2274321,173.3,4.967,0.012051,9.2
CANDIDATE,91.069934,12.7,17.33,0.003433,8.7
CANDIDATE,366.088938,537.9,11.887,0.024943,29.0
CANDIDATE,414.45008,729.5,19.15,0.03813,19.0
CANDIDATE,5.43103616,66.8,2.469,0.008369,10.8
CANDIDATE,328.32211,399.0,13.53,0.017786,8.2
CANDIDATE,381.97977,900.0,15.7,0.027038,10.4
CANDIDATE,67.412998,126.1,9.1,0.010613,6.2
CANDIDATE,359.8249913,23791.335898271922,5.22,0.28364628616454735,259.8950005434192
CANDIDATE,0.694611128,98.8,1.115,0.008866,9.3
CANDIDATE,7.4751841,28.1,5.166,0.004866,9.2
CANDIDATE,1.04347858,22.5,2.012,0.004461,8.6
CANDIDATE,382.5891,298.2,11.7,0.015918,10.5
CANDIDATE,392.601892,779.0,3.21,0.027389,7.8
CANDIDATE,260.446151,713.9,9.314,0.029827,16.8
CANDIDATE,87.487573,528.7,5.881,0.020983,8.4
CANDIDATE,11.9451376,63.3,6.893,0.007296,12.4
CANDIDATE,277.13367,321.2,9.67,0.017367,8.7
CANDIDATE,5.0487451,67.6,4.007,0.007408,7.7
CANDIDATE,122.11555,1104.0,16.07,0.030306,12.2
CANDIDATE,225.48805,379.9,19.46,0.019945,11.6
CANDIDATE,578.88761,76.8,18.521,0.008083,15.1
CANDIDATE,218.771117,140.1,3.201,0.015155,8.4
CANDIDATE,277.25118,1517.4,8.742,0.043832,15.3
CANDIDATE,67.176626864,1689.9,3.1147,0.284515,5.9
CANDIDATE,0.93420696,23791.335898271922,3.5,0.28364628616454735,259.8950005434192
CANDIDATE,359.33831,977.9,18.566,0.028296,15.8
CANDIDATE,0.933745798,613.8,6.447,0.029106,75.3
CANDIDATE,293.38641,94.9,15.23,0.009232,13.4
CANDIDATE,66.716453,626.0,3.855,0.023494,8.1
CANDIDATE,34.573718512,399.0,2.1742,0.017559,5.7
CANDIDATE,54.753883835,442.3,2.0865,0.019303,0.9
CANDIDATE,189.183958,1014.0,6.829,0.03089,11.2
CANDIDATE,495.662346,675.7,4.428,0.030468,10.2
CANDIDATE,7.7529342,72.1,5.072,0.007937,9.2
CANDIDATE,254.336707,398.4,8.585,0.019676,11.3
CANDIDATE,490.63941,268.8,16.5,0.014583,9.6
CANDIDATE,331.55459,288.7,5.35,0.015518,6.7
CANDIDATE,425.64971,171.2,11.07,0.012108,7.6
CANDIDATE,395.13138,126.4,21.291,0.010265,14.4
CANDIDATE,0.770658979,83.5,1.401,0.00842,11.7
CANDIDATE,4.6318914,50.9,3.88,0.006618,9.2
CANDIDATE,362.13187,849.0,5.59,0.026624,8.2
CANDIDATE,29.4856392,105.0,4.27,0.009501,9.3
CANDIDATE,3.65034525,253.2,1.527,0.014576,6.0
CANDIDATE,43.9438891,154.8,5.26,0.011749,9.7
CANDIDATE,309.191789,122.8,11.392,0.010221,10.5
CANDIDATE,400.11482,113.4,12.37,0.009579,6.7
CANDIDATE,1.12625975,23791.335898271922,3.62,0.28364628616454735,259.8950005434192
CANDIDATE,377.67241,514.8,15.82,0.020414,10.2
CANDIDATE,242.0367,333.3,11.01,0.017318,8.9
CANDIDATE,502.25648,153.2,14.84,0.011277,8.1
CANDIDATE,10.7781558,121.3,3.005,0.010138,7.9
CANDIDATE,384.37706,1204.9,15.139,0.038788,22.6
CANDIDATE,302.34971,622.3,4.978,0.022799,8.0
CANDIDATE,9.4609418,47.5,4.888,0.006322,7.9
CANDIDATE,402.27493,294.5,15.67,0.016636,11.1
CANDIDATE,22.6432436,550.4,0.806,0.02176,8.2
CANDIDATE,275.5603,89.4,15.09,0.008649,11.5
CANDIDATE,188.881049,325.8,1.49,0.01702,12.9
CANDIDATE,379.67276,253.9,9.662,0.014816,7.9
CANDIDATE,278.38935,262.8,10.43,0.014366,11.2
CANDIDATE,7.8687123,89.1,3.739,0.009353,9.1
CANDIDATE,9.9105786,99.5,5.945,0.010162,9.2
CANDIDATE,43.9088053,297.8,6.265,0.01559,13.7
CANDIDATE,364.98242,533.0,12.346,0.025568,13.1
CANDIDATE,0.58730021,23791.335898271922,0.82,0.28364628616454735,259.8950005434192
CANDIDATE,280.55544,401.4,12.757,0.018404,9.3
CANDIDATE,4.40660737,70.7,2.107,0.007846,8.1
CANDIDATE,353.01861,375.1,15.583,0.017844,14.9
CANDIDATE,370.98253,552.3,17.84,0.67395,15.7
CANDIDATE,338.00692,544.3,16.745,0.02127,15.3
CANDIDATE,432.42787,110.3,19.63,0.010304,6.0
CANDIDATE,1.001916708,70.9,1.256,0.007686,8.3
CANDIDATE,0.862329309,140.9,1.044,0.011096,10.8
CANDIDATE,432.96905,257.9,20.76,0.014757,8.1
CANDIDATE,372.15035,457.4,21.23,0.019654,12.3
CANDIDATE,405.35457,545.6,10.778,0.021319,10.2
CANDIDATE,9.4640413,209.9,6.999,0.013265,9.4
CANDIDATE,389.875816,2134.0,3.336,0.043549,8.9
CANDIDATE,385.858683,548.4,12.071,0.024721,21.2
CANDIDATE,0.757261281,36.5,0.905,0.005586,10.2
CANDIDATE,367.0896,2092.3,28.02,0.293859,27.7
CANDIDATE,66.67305,472.1,6.381,0.020354,9.6
CANDIDATE,295.06066,72.2,16.18,0.007668,10.4
CANDIDATE,191.03728,1607.0,3.595,0.036001,7.0
CANDIDATE,71.10684,128.4,6.933,0.010631,10.5
CANDIDATE,77.177672,318.6,2.312,0.015796,8.0
CANDIDATE,0.805941833,3180.4,1.4432,0.406837,55.4
CANDIDATE,8.2766028,73.1,4.834,0.008249,10.0
CANDIDATE,185.97534,54.5,8.744,0.006941,2.6
CANDIDATE,5.8877038,39.7,4.009,0.005785,9.3
CANDIDATE,1.98514635,233.4,1.625,0.013873,11.0
CANDIDATE,1.33199285,23791.335898271922,4.33,0.28364628616454735,259.8950005434192
CANDIDATE,5.82561701,142.8,3.246,0.011488,9.2
CANDIDATE,419.2615,287.8,21.53,0.01597,10.1
CANDIDATE,141.400279,790.1,3.031,0.025526,12.9
CANDIDATE,229.957537,400.0,7.59,0.194908,10.2
CANDIDATE,7.2681817,46.7,4.985,0.006856,9.7
CANDIDATE,376.37989,1140.0,13.99,0.031308,13.3
CANDIDATE,367.947848,1301.0,4.249,0.039795,10.7
CANDIDATE,1.73984941,48.5,3.114,0.006379,10.6
CANDIDATE,333.486169,639.1,3.199,0.02259,14.0
